년,월,국적지역,구분,유학생수
2022,03,몰타,유학D2,1
2022,03,몽골,한국어연수D41,3228
2022,03,몽골,유학D2,6029
2022,03,무국적,유학D2,2
2022,03,미국,한국어연수D41,370
2022,03,미국,유학D2,2001
2022,03,미등록국가,유학D2,7
2022,03,미얀마,한국어연수D41,887
2022,03,미얀마,유학D2,932
2022,03,바누아투,유학D2,2
2022,03,바레인,한국어연수D41,3
2022,03,바레인,유학D2,4
2022,03,바베이도스,한국어연수D41,2
2022,03,바베이도스,유학D2,2
2022,03,바하마,유학D2,4
2022,03,방글라데시,외국어연수D47,13
2022,03,방글라데시,한국어연수D41,43
2022,03,방글라데시,유학D2,1384
2022,03,베냉,한국어연수D41,1
2022,03,베냉,유학D2,8
2022,03,베네수엘라,한국어연수D41,4
2022,03,베네수엘라,유학D2,17
2022,03,베트남,외국어연수D47,3
2022,03,베트남,한국어연수D41,33628
2022,03,베트남,유학D2,31672
2022,03,벨기에,한국어연수D41,23
2022,03,벨기에,유학D2,118
2022,03,벨로루시,한국어연수D41,27
2022,03,벨로루시,유학D2,45
2022,03,벨리즈,한국어연수D41,1
2022,03,벨리즈,유학D2,3
2022,03,보스니아-헤르체고비나,한국어연수D41,1
2022,03,보스니아-헤르체고비나,유학D2,6
2022,03,보츠와나,한국어연수D41,3
2022,03,보츠와나,유학D2,8
2022,03,볼리비아,한국어연수D41,8
2022,03,볼리비아,유학D2,19
2022,03,부룬디,한국어연수D41,1
2022,03,부룬디,유학D2,65
2022,03,부르키나파소,한국어연수D41,3
2022,03,부르키나파소,유학D2,8
2022,03,부탄,한국어연수D41,4
2022,03,부탄,유학D2,13
2022,03,불가리아,한국어연수D41,12
2022,03,불가리아,유학D2,45
2022,03,브라질,한국어연수D41,91
2022,03,브라질,유학D2,189
2022,03,브루나이,한국어연수D41,6
2022,03,브루나이,유학D2,66
2022,03,사우디아라비아,한국어연수D41,13
2022,03,사우디아라비아,유학D2,59
2022,03,세네갈,한국어연수D41,6
2022,03,세네갈,유학D2,15
2022,03,세르비아,한국어연수D41,4
2022,03,세르비아,유학D2,13
2022,03,세인트루시아,한국어연수D41,1
2022,03,세인트빈센트그레나딘,한국어연수D41,1
2022,03,세인트크리스토퍼네비스,유학D2,1
2022,03,소말리아,한국어연수D41,2
2022,03,소말리아,유학D2,10
2022,03,수단,한국어연수D41,6
2022,03,수단,유학D2,33
2022,03,수리남,유학D2,1
2022,03,스리랑카,한국어연수D41,117
2022,03,스리랑카,유학D2,262
2022,03,스웨덴,한국어연수D41,75
2022,03,스웨덴,유학D2,159
2022,03,스위스,한국어연수D41,45
2022,03,스위스,유학D2,125
2022,03,스페인,한국어연수D41,105
2022,03,스페인,유학D2,425
2022,03,슬로바크,한국어연수D41,5
2022,03,슬로바크,유학D2,30
2022,03,슬로베니아,한국어연수D41,5
2022,03,슬로베니아,유학D2,17
2022,03,시리아,한국어연수D41,2
2022,03,시리아,유학D2,12
2022,03,시에라리온,유학D2,8
2022,03,싱가포르,한국어연수D41,57
2022,03,싱가포르,유학D2,222
2022,03,아랍에미리트연합,한국어연수D41,1
2022,03,아랍에미리트연합,유학D2,57
2022,03,아르메니아,한국어연수D41,9
2022,03,아르메니아,유학D2,14
2022,03,아르헨티나,한국어연수D41,9
2022,03,아르헨티나,유학D2,22
2022,03,아이슬란드,한국어연수D41,2
2022,03,아이슬란드,유학D2,3
2022,03,아이티,한국어연수D41,2
2022,03,아이티,유학D2,3
2022,03,아일랜드,한국어연수D41,11
2022,03,아일랜드,유학D2,45
2022,03,아제르바이잔,한국어연수D41,21
2022,03,아제르바이잔,유학D2,101
2022,03,아프가니스탄,한국어연수D41,21
2022,03,아프가니스탄,유학D2,55
2022,03,안도라,유학D2,1
2022,03,알바니아,한국어연수D41,3
2022,03,알바니아,유학D2,7
2022,03,알제리,한국어연수D41,17
2022,03,알제리,유학D2,30
2022,03,앙골라,한국어연수D41,4
2022,03,앙골라,유학D2,14
2022,03,에리트레아,유학D2,1
2022,03,에스와티니,유학D2,6
2022,03,에스토니아,한국어연수D41,2
2022,03,에스토니아,유학D2,19
2022,03,에콰도르,한국어연수D41,22
2022,03,에콰도르,유학D2,73
2022,03,에티오피아,한국어연수D41,18
2022,03,에티오피아,유학D2,279
2022,03,엘살바도르,한국어연수D41,10
2022,03,엘살바도르,유학D2,20
2022,03,영국,한국어연수D41,51
2022,03,영국,유학D2,278
2022,03,영국외지민,한국어연수D41,10
2022,03,영국외지민,유학D2,5
2022,03,예멘공화국,한국어연수D41,3
2022,03,예멘공화국,유학D2,23
2022,03,오만,한국어연수D41,3
2022,03,오만,유학D2,5
2022,03,오스트레일리아,한국어연수D41,43
2022,03,오스트레일리아,유학D2,42
2022,03,오스트리아,한국어연수D41,8
2022,03,오스트리아,유학D2,85
2022,03,온두라스,한국어연수D41,5
2022,03,온두라스,유학D2,7
2022,03,요르단,한국어연수D41,8
2022,03,요르단,유학D2,38
2022,03,우간다,한국어연수D41,27
2022,03,우간다,유학D2,136
2022,03,우루과이,한국어연수D41,5
2022,03,우루과이,유학D2,7
2022,03,우즈베키스탄,한국어연수D41,1712
2022,03,우즈베키스탄,유학D2,7370
2022,03,우크라이나,한국어연수D41,60
2022,03,우크라이나,유학D2,118
2022,03,이라크,한국어연수D41,7
2022,03,이라크,유학D2,32
2022,03,이란,한국어연수D41,81
2022,03,이란,유학D2,308
2022,03,이스라엘,한국어연수D41,21
2022,03,이스라엘,유학D2,21
2022,03,이집트,한국어연수D41,33
2022,03,이집트,유학D2,113
2022,03,이탈리아,한국어연수D41,126
2022,03,이탈리아,유학D2,285
2022,03,인도,한국어연수D41,170
2022,03,인도,유학D2,1455
2022,03,인도네시아,한국어연수D41,258
2022,03,인도네시아,유학D2,1881
2022,03,일본,한국어연수D41,2271
2022,03,일본,유학D2,2609
2022,03,자메이카,한국어연수D41,1
2022,03,자메이카,유학D2,11
2022,03,잠비아,한국어연수D41,5
2022,03,잠비아,유학D2,30
2022,03,적도기니,한국어연수D41,1
2022,03,적도기니,유학D2,4
2022,03,조지아,한국어연수D41,8
2022,03,조지아,유학D2,28
2022,03,중국,한국어연수D41,4784
2022,03,중국,유학D2,45381
2022,03,중앙아프리카공화국,한국어연수D41,2
2022,03,지부티,유학D2,1
2022,03,짐바브웨,한국어연수D41,2
2022,03,짐바브웨,유학D2,25
2022,03,차드,유학D2,7
2022,03,체코,한국어연수D41,10
2022,03,체코,유학D2,86
2022,03,칠레,한국어연수D41,69
2022,03,칠레,유학D2,43
2022,03,카메룬,한국어연수D41,16
2022,03,카메룬,유학D2,229
2022,03,카자흐스탄,외국어연수D47,1
2022,03,카자흐스탄,한국어연수D41,137
2022,03,카자흐스탄,유학D2,649
2022,03,카타르,유학D2,5
2022,03,캄보디아,한국어연수D41,82
2022,03,캄보디아,유학D2,364
2022,03,캐나다,한국어연수D41,73
2022,03,캐나다,유학D2,171
2022,03,케냐,한국어연수D41,22
2022,03,케냐,유학D2,145
2022,03,코소보,유학D2,2
2022,03,코스타리카,한국어연수D41,16
2022,03,코스타리카,유학D2,19
2022,03,코트디부아르,한국어연수D41,6
2022,03,코트디부아르,유학D2,21
2022,03,콜롬비아,한국어연수D41,44
2022,03,콜롬비아,유학D2,109
2022,03,콩고,유학D2,1
2022,03,콩고민주공화국,한국어연수D41,9
2022,03,콩고민주공화국,유학D2,63
2022,03,쿠바,한국어연수D41,2
2022,03,쿠바,유학D2,1
2022,03,쿠웨이트,한국어연수D41,1
2022,03,쿠웨이트,유학D2,1
2022,03,크로아티아,한국어연수D41,3
2022,03,크로아티아,유학D2,10
2022,03,키르기즈,한국어연수D41,105
2022,03,키르기즈,유학D2,302
2022,03,키리바시,한국어연수D41,1
2022,03,키프로스,한국어연수D41,2
2022,03,태국,한국어연수D41,442
2022,03,태국,유학D2,535
2022,03,타이완,한국어연수D41,412
2022,03,타이완,유학D2,821
2022,03,타지키스탄,한국어연수D41,45
2022,03,타지키스탄,유학D2,112
2022,03,탄자니아,한국어연수D41,16
2022,03,탄자니아,유학D2,140
2022,03,터키,한국어연수D41,144
2022,03,터키,유학D2,377
2022,03,토고,한국어연수D41,1
2022,03,토고,유학D2,7
2022,03,투르크메니스탄,한국어연수D41,20
2022,03,투르크메니스탄,유학D2,38
2022,03,튀니지,한국어연수D41,10
2022,03,튀니지,유학D2,44
2022,03,트리니다드토바고,한국어연수D41,4
2022,03,트리니다드토바고,유학D2,9
2022,03,티모르민주공화국,한국어연수D41,6
2022,03,티모르민주공화국,유학D2,19
2022,03,파나마,한국어연수D41,11
2022,03,파나마,유학D2,13
2022,03,파라과이,한국어연수D41,8
2022,03,파라과이,유학D2,27
2022,03,파키스탄,한국어연수D41,32
2022,03,파키스탄,유학D2,1277
2022,03,파푸아뉴기니,유학D2,3
2022,03,팔레스타인,한국어연수D41,4
2022,03,팔레스타인,유학D2,5
2022,03,페루,한국어연수D41,39
2022,03,페루,유학D2,75
2022,03,포르투갈,한국어연수D41,12
2022,03,포르투갈,유학D2,49
2022,03,폴란드,한국어연수D41,34
2022,03,폴란드,유학D2,151
2022,03,프랑스,한국어연수D41,397
2022,03,프랑스,유학D2,2026
2022,03,피지,한국어연수D41,4
2022,03,피지,유학D2,5
2022,03,핀란드,한국어연수D41,11
2022,03,핀란드,유학D2,214
2022,03,필리핀,한국어연수D41,94
2022,03,필리핀,유학D2,373
2022,03,한국계중국인,한국어연수D41,4
2022,03,한국계중국인,유학D2,715
2022,03,헝가리,한국어연수D41,13
2022,03,헝가리,유학D2,53
2022,03,홍콩,한국어연수D41,253
2022,03,홍콩,유학D2,507
2022,04,가나,한국어연수D41,17
2022,04,가나,유학D2,241
2022,04,가봉,한국어연수D41,14
2022,04,가봉,유학D2,29
2022,04,가이아나,유학D2,2
2022,04,감비아,유학D2,8
2022,04,과테말라,한국어연수D41,7
2022,04,과테말라,유학D2,17
2022,04,그리스,한국어연수D41,4
2022,04,그리스,유학D2,11
2022,04,기니,한국어연수D41,5
2022,04,기니,유학D2,12
2022,04,나이지리아,유학D2,311
2022,04,나이지리아,한국어연수D41,25
2022,04,남수단공화국,유학D2,12
2022,04,남아프리카공화국,한국어연수D41,3
2022,04,남아프리카공화국,유학D2,19
2022,04,네덜란드,유학D2,363
2022,04,네덜란드,한국어연수D41,47
2022,04,네팔,외국어연수D47,1
2022,04,네팔,한국어연수D41,176
2022,04,네팔,유학D2,2522
2022,04,노르웨이,한국어연수D41,29
2022,04,노르웨이,유학D2,108
2022,04,뉴질랜드,한국어연수D41,3
2022,04,뉴질랜드,유학D2,10
2022,04,니제르,유학D2,1
2022,04,니카라과,한국어연수D41,3
2022,04,니카라과,유학D2,4
2022,04,덴마크,한국어연수D41,11
2022,04,덴마크,유학D2,62
2022,04,도미니카공화국,외국어연수D47,2
2022,04,도미니카공화국,한국어연수D41,9
2022,04,도미니카공화국,유학D2,22
2022,04,독일,유학D2,1216
2022,04,독일,한국어연수D41,157
2022,04,라오스,한국어연수D41,29
2022,04,라오스,유학D2,101
2022,04,라이베리아,한국어연수D41,7
2022,04,라이베리아,유학D2,22
2022,04,라트비아,한국어연수D41,5
2022,04,라트비아,유학D2,14
2022,04,러시아(연방),한국어연수D41,646
2022,04,러시아(연방),유학D2,811
2022,04,레바논,한국어연수D41,3
2022,04,레바논,유학D2,3
2022,04,레소토,유학D2,3
2022,04,루마니아,한국어연수D41,14
2022,04,루마니아,유학D2,54
2022,04,룩셈부르크,한국어연수D41,2
2022,04,룩셈부르크,유학D2,8
2022,04,르완다,한국어연수D41,11
2022,04,르완다,유학D2,130
2022,04,리비아,한국어연수D41,5
2022,04,리비아,유학D2,10
2022,04,리투아니아,한국어연수D41,6
2022,04,리투아니아,유학D2,58
2022,04,마다가스카르,한국어연수D41,2
2022,04,마다가스카르,유학D2,13
2022,04,마카오,한국어연수D41,14
2022,04,마카오,유학D2,17
2022,04,말라위,유학D2,17
2022,04,말레이시아,한국어연수D41,185
2022,04,말레이시아,유학D2,921
2022,04,말리,한국어연수D41,8
2022,04,말리,유학D2,22
2022,04,멕시코,한국어연수D41,92
2022,04,멕시코,유학D2,293
2022,04,모로코,한국어연수D41,107
2022,04,모로코,유학D2,144
2022,04,모리셔스,한국어연수D41,1
2022,04,모리셔스,유학D2,4
2022,04,모잠비크,한국어연수D41,5
2022,04,모잠비크,유학D2,12
2022,04,몬테네그로,한국어연수D41,1
2022,04,몬테네그로,유학D2,2
2022,04,몰도바,한국어연수D41,2
2022,04,몰도바,유학D2,14
2022,04,몰타,유학D2,1
2022,04,몽골,한국어연수D41,3243
2022,04,몽골,유학D2,5969
2022,04,무국적,유학D2,1
2022,04,미국,유학D2,1990
2022,04,미국,한국어연수D41,354
2022,04,미등록국가,유학D2,7
2022,04,미얀마,한국어연수D41,905
2022,04,미얀마,유학D2,934
2022,04,바누아투,유학D2,2
2022,04,바레인,한국어연수D41,3
2022,04,바레인,유학D2,4
2022,04,바베이도스,한국어연수D41,2
2022,04,바베이도스,유학D2,2
2022,04,바하마,유학D2,4
2022,04,방글라데시,외국어연수D47,13
2022,04,방글라데시,한국어연수D41,43
2022,04,방글라데시,유학D2,1383
2022,04,베냉,한국어연수D41,1
2022,04,베냉,유학D2,8
2022,04,베네수엘라,한국어연수D41,4
2022,04,베네수엘라,유학D2,17
2022,04,베트남,외국어연수D47,3
2022,04,베트남,한국어연수D41,33856
2022,04,베트남,유학D2,31912
2022,04,벨기에,한국어연수D41,23
2022,04,벨기에,유학D2,116
2022,04,벨로루시,한국어연수D41,30
2022,04,벨로루시,유학D2,45
2022,04,벨리즈,한국어연수D41,1
2022,04,벨리즈,유학D2,3
2022,04,보스니아-헤르체고비나,한국어연수D41,1
2022,04,보스니아-헤르체고비나,유학D2,5
2022,04,보츠와나,한국어연수D41,3
2022,04,보츠와나,유학D2,7
2022,04,볼리비아,한국어연수D41,8
2022,04,볼리비아,유학D2,19
2022,04,부룬디,한국어연수D41,1
2022,04,부룬디,유학D2,66
2022,04,부르키나파소,한국어연수D41,3
2022,04,부르키나파소,유학D2,7
2022,04,부탄,한국어연수D41,4
2022,04,부탄,유학D2,14
2022,04,북마케도니아,유학D2,2
2022,04,불가리아,한국어연수D41,11
2022,04,불가리아,유학D2,43
2022,04,브라질,한국어연수D41,91
2022,04,브라질,유학D2,185
2022,04,브루나이,한국어연수D41,6
2022,04,브루나이,유학D2,66
2022,04,사우디아라비아,한국어연수D41,13
2022,04,사우디아라비아,유학D2,55
2022,04,세네갈,한국어연수D41,6
2022,04,세네갈,유학D2,14
2022,04,세르비아,한국어연수D41,4
2022,04,세르비아,유학D2,13
2022,04,세인트빈센트그레나딘,한국어연수D41,1
2022,04,세인트크리스토퍼네비스,유학D2,1
2022,04,소말리아,한국어연수D41,2
2022,04,소말리아,유학D2,9
2022,04,수단,한국어연수D41,6
2022,04,수단,유학D2,34
2022,04,수리남,유학D2,1
2022,04,스리랑카,한국어연수D41,116
2022,04,스리랑카,유학D2,260
2022,04,스웨덴,한국어연수D41,74
2022,04,스웨덴,유학D2,158
2022,04,스위스,한국어연수D41,45
2022,04,스위스,유학D2,121
2022,04,스페인,한국어연수D41,101
2022,04,스페인,유학D2,421
2022,04,슬로바크,한국어연수D41,5
2022,04,슬로바크,유학D2,31
2022,04,슬로베니아,한국어연수D41,5
2022,04,슬로베니아,유학D2,17
2022,04,시리아,한국어연수D41,2
2022,04,시리아,유학D2,13
2022,04,시에라리온,유학D2,7
2022,04,싱가포르,한국어연수D41,55
2022,04,싱가포르,유학D2,218
2022,04,아랍에미리트연합,한국어연수D41,1
2022,04,아랍에미리트연합,유학D2,56
2022,04,아르메니아,한국어연수D41,9
2022,04,아르메니아,유학D2,14
2022,04,아르헨티나,한국어연수D41,9
2022,04,아르헨티나,유학D2,22
2022,04,아이슬란드,한국어연수D41,2
2022,04,아이슬란드,유학D2,3
2022,04,아이티,한국어연수D41,2
2022,04,아이티,유학D2,2
2022,04,아일랜드,한국어연수D41,12
2022,04,아일랜드,유학D2,45
2022,04,아제르바이잔,한국어연수D41,21
2022,04,아제르바이잔,유학D2,100
2022,04,아프가니스탄,한국어연수D41,18
2022,04,아프가니스탄,유학D2,57
2022,04,안도라,유학D2,1
2022,04,알바니아,한국어연수D41,3
